STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,CITYCOUNCILDISTRICT,COMMUNITYDISTRICT,COMMUNITYSCHOOLDISTRICT,CONGRESSIONALDISTRICT,ALARM_SOURCE_DESCRIPTION_TX,ALARM_LEVEL_INDEX_DESCRIPTION,HIGHEST_ALARM_LEVEL,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY,FIRST_ASSIGNMENT_DATETIME,FIRST_ACTIVATION_DATETIME,FIRST_ON_SCENE_DATETIME,INCIDENT_CLOSE_DATETIME,VALID_DISPATCH_RSPNS_TIME_INDC,VALID_INCIDENT_RSPNS_TIME_INDC,INCIDENT_RESPONSE_SECONDS_QY,INCIDENT_TRAVEL_TM_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,OTHER_UNITS_ASSIGNED_QUANTITY
1604803670110108,02/17/2016 01:34:52 AM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,02/17/2016 01:35:01 AM,02/17/2016 01:35:27 AM,02/17/2016 01:39:33 AM,02/17/2016 01:44:22 AM,N,Y,281,272,1,0,0
1604805870110172,02/17/2016 05:07:59 AM,MANHATTAN,587,BROADWAY & W 19 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,62,02/17/2016 05:09:01 AM,02/17/2016 05:09:26 AM,02/17/2016 05:14:02 AM,02/17/2016 05:28:23 AM,N,Y,363,301,1,1,1
1604805660110401,02/17/2016 08:30:59 AM,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,5,02/17/2016 08:31:04 AM,02/17/2016 08:31:25 AM,02/17/2016 08:36:10 AM,02/17/2016 08:38:01 AM,N,Y,311,306,1,0,0
1604804180110500,02/17/2016 09:52:36 AM,MANHATTAN,418,2 AVE & 1 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,80,02/17/2016 09:53:56 AM,02/17/2016 09:54:14 AM,02/17/2016 09:57:18 AM,02/17/2016 10:12:26 AM,N,Y,282,202,2,1,1
1604804870110508,02/17/2016 09:58:50 AM,MANHATTAN,487,PARK AVE S & E 18 ST,MANHATTAN,10003,13,2,105,2,12,Phone,DEFAULT RECORD,First Alarm,Non-Medical MFA - Phone,NonMedical MFAs,45,02/17/2016 09:59:35 AM,02/17/2016 09:59:51 AM,02/17/2016 10:03:17 AM,02/17/2016 10:07:50 AM,N,Y,267,222,2,2,1
1604804640210917,02/17/2016 03:33:26 PM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,02/17/2016 03:33:32 PM,02/17/2016 03:33:55 PM,02/17/2016 03:36:21 PM,02/17/2016 03:59:03 PM,N,Y,175,169,1,0,0
1604804650110925,02/17/2016 03:39:28 PM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,28,02/17/2016 03:39:56 PM,02/17/2016 03:40:20 PM,02/17/2016 03:45:26 PM,02/17/2016 03:57:36 PM,N,Y,358,330,2,2,1
1604804700210974,02/17/2016 04:34:35 PM,MANHATTAN,470,1 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,20,02/17/2016 04:34:55 PM,02/17/2016 04:35:34 PM,02/17/2016 04:39:45 PM,02/17/2016 04:56:08 PM,N,Y,310,290,0,1,0
1604805560111111,02/17/2016 06:29:15 PM,MANHATTAN,556,BROADWAY & W 14 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,DEFAULT RECORD,First Alarm,Medical MFA - EMS Link,Medical MFAs,4,02/17/2016 06:29:19 PM,02/17/2016 06:29:36 PM,02/17/2016 06:34:18 PM,02/17/2016 06:41:51 PM,N,Y,303,299,1,0,0
1604803850211126,02/17/2016 06:44:38 PM,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,02/17/2016 06:44:47 PM,02/17/2016 06:44:55 PM,02/17/2016 06:47:26 PM,02/17/2016 06:56:05 PM,N,Y,168,159,1,0,0
1604811880111178,02/17/2016 07:49:32 PM,MANHATTAN,1188,2 AVE & 89 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,3,02/17/2016 07:49:35 PM,02/17/2016 07:49:42 PM,02/17/2016 07:55:18 PM,02/17/2016 07:57:26 PM,N,Y,346,343,1,0,0
1604803980311203,02/17/2016 08:07:18 PM,MANHATTAN,398,5 AVE & 8 ST,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,02/17/2016 08:07:23 PM,02/17/2016 08:07:56 PM,02/17/2016 08:10:33 PM,02/17/2016 08:17:29 PM,N,Y,195,190,1,0,0
1604805780611215,02/17/2016 08:24:41 PM,MANHATTAN,578,5 AVE & 18 ST,MANHATTAN,10003,13,2,105,2,12,Verbal,Initial Alarm,First Alarm,Odor - Other Smoke,NonMedical Emergencies,27,02/17/2016 08:25:08 PM,02/17/2016 08:25:23 PM,02/17/2016 08:27:33 PM,02/17/2016 08:52:59 PM,N,Y,172,145,3,2,1
1604904950110145,02/18/2016 06:13:41 AM,MANHATTAN,495,PARK AVE S & E 20 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Sprinkler System - Working on System,NonMedical Emergencies,40,02/18/2016 06:14:21 AM,02/18/2016 06:14:40 AM,02/18/2016 06:19:05 AM,02/18/2016 06:34:30 AM,N,Y,324,284,1,1,1
1604903960110770,02/18/2016 05:28:16 PM,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,158,02/18/2016 05:30:54 PM,02/18/2016 05:31:36 PM,02/18/2016 05:34:27 PM,02/18/2016 05:43:24 PM,N,N,371,213,1,0,0
1604904360110799,02/18/2016 05:58:22 PM,MANHATTAN,436,1 AVE & 6 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,02/18/2016 05:58:28 PM,02/18/2016 05:58:49 PM,02/18/2016 06:02:49 PM,02/18/2016 06:17:23 PM,N,Y,267,261,1,0,0
1604904850110852,02/18/2016 06:48:33 PM,MANHATTAN,485,1 AVE & E 18 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Multiple Dwelling 'B' Fire,Structural Fires,51,02/18/2016 06:49:24 PM,02/18/2016 06:49:41 PM,02/18/2016 06:55:21 PM,02/18/2016 07:23:37 PM,N,Y,408,357,3,2,1
1604904770410992,02/18/2016 09:29:18 PM,MANHATTAN,477,1 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,82,02/18/2016 09:30:40 PM,02/18/2016 09:30:53 PM,02/18/2016 09:36:08 PM,02/18/2016 09:47:52 PM,N,Y,410,328,4,2,1
1604972320111048,02/18/2016 10:47:07 PM,MANHATTAN,7232,IND F&V @ 2 AVE & E HOUSTON ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,5,02/18/2016 10:47:12 PM,02/18/2016 10:47:28 PM,02/18/2016 10:51:44 PM,02/18/2016 10:59:39 PM,N,Y,277,272,1,0,0
1605004450110002,02/19/2016 12:02:30 AM,MANHATTAN,445,1 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,24,02/19/2016 12:02:54 AM,02/19/2016 12:03:18 AM,02/19/2016 12:07:46 AM,02/19/2016 12:23:48 AM,N,Y,316,292,2,2,1
1605003870110287,02/19/2016 09:02:53 AM,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,21,02/19/2016 09:03:14 AM,02/19/2016 09:03:32 AM,02/19/2016 09:07:47 AM,02/19/2016 09:32:07 AM,N,Y,294,273,2,1,1
1605004790110297,02/19/2016 09:06:50 AM,MANHATTAN,479,PARK AVE S & E 16 ST,MANHATTAN,10003,13,2,105,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,47,02/19/2016 09:07:37 AM,02/19/2016 09:08:00 AM,02/19/2016 09:15:37 AM,02/19/2016 09:23:00 AM,N,Y,527,480,3,2,1
1605005540110439,02/19/2016 11:47:23 AM,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,29,02/19/2016 11:47:52 AM,02/19/2016 11:48:07 AM,02/19/2016 11:51:45 AM,02/19/2016 12:09:44 PM,N,Y,262,233,2,2,1
1605004930110583,02/19/2016 02:05:11 PM,MANHATTAN,493,1 AVE & 20 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,32,02/19/2016 02:05:43 PM,02/19/2016 02:06:05 PM,02/19/2016 02:11:05 PM,02/19/2016 02:21:02 PM,N,Y,354,322,2,2,1
1605004540110587,02/19/2016 02:09:26 PM,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,11,02/19/2016 02:09:37 PM,02/19/2016 02:09:59 PM,02/19/2016 02:14:38 PM,02/19/2016 02:26:18 PM,N,Y,312,301,1,0,0
1605005240110637,02/19/2016 02:46:45 PM,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,100,02/19/2016 02:48:25 PM,02/19/2016 02:48:48 PM,02/19/2016 02:51:33 PM,02/19/2016 03:02:00 PM,N,Y,288,188,1,1,1
1605005540210647,02/19/2016 02:57:54 PM,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,14,02/19/2016 02:58:08 PM,02/19/2016 02:58:24 PM,02/19/2016 03:04:28 PM,02/19/2016 03:14:52 PM,N,Y,394,380,0,1,0
1605004360110655,02/19/2016 03:00:23 PM,MANHATTAN,436,1 AVE & 6 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,40,02/19/2016 03:01:03 PM,02/19/2016 03:01:15 PM,02/19/2016 03:05:05 PM,02/19/2016 03:16:34 PM,N,Y,282,242,2,1,1
1605003840110676,02/19/2016 03:14:24 PM,MANHATTAN,384,MERCER ST & 4 ST,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,02/19/2016 03:14:32 PM,02/19/2016 03:14:54 PM,02/19/2016 03:18:58 PM,02/19/2016 03:28:45 PM,N,Y,274,266,1,0,0
1605005240210699,02/19/2016 03:32:33 PM,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,8,02/19/2016 03:32:41 PM,02/19/2016 03:32:58 PM,02/19/2016 03:36:57 PM,02/19/2016 03:39:01 PM,N,Y,264,256,1,0,0
1605003670210784,02/19/2016 05:26:06 PM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,02/19/2016 05:26:13 PM,02/19/2016 05:26:30 PM,02/19/2016 05:31:46 PM,02/19/2016 05:49:12 PM,N,Y,340,333,1,0,0
1605004300110813,02/19/2016 05:57:57 PM,MANHATTAN,430,2 AVE & 5 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,39,02/19/2016 05:58:36 PM,02/19/2016 05:58:53 PM,02/19/2016 06:03:32 PM,02/19/2016 06:17:02 PM,N,Y,335,296,1,0,0
1605004640410852,02/19/2016 06:28:21 PM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,02/19/2016 06:28:26 PM,02/19/2016 06:29:52 PM,02/19/2016 06:33:22 PM,02/19/2016 06:53:01 PM,N,Y,301,296,1,0,0
1605003390110913,02/19/2016 07:38:34 PM,MANHATTAN,339,BOWERY & HOUSTON ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,02/19/2016 07:38:39 PM,02/19/2016 07:39:22 PM,02/19/2016 07:43:23 PM,02/19/2016 08:06:39 PM,N,Y,289,284,1,0,0
1605005570110917,02/19/2016 07:47:11 PM,MANHATTAN,557,5 AVE & 14 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,6,02/19/2016 07:47:17 PM,02/19/2016 07:48:41 PM,02/19/2016 07:56:02 PM,02/19/2016 08:07:20 PM,N,Y,531,525,1,0,0
1605105540110437,02/20/2016 10:32:25 AM,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,28,02/20/2016 10:32:53 AM,02/20/2016 10:33:09 AM,02/20/2016 10:38:30 AM,02/20/2016 10:46:32 AM,N,Y,365,337,0,1,0
1605105050110511,02/20/2016 12:17:27 PM,MANHATTAN,505,BROADWAY & 10 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,31,02/20/2016 12:17:58 PM,02/20/2016 12:18:11 PM,02/20/2016 12:21:40 PM,02/20/2016 12:46:02 PM,N,Y,253,222,4,2,1
1605105770110547,02/20/2016 12:55:40 PM,MANHATTAN,577,BROADWAY & W 17 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,02/20/2016 12:55:46 PM,02/20/2016 12:56:27 PM,02/20/2016 01:01:11 PM,02/20/2016 01:13:44 PM,N,Y,331,325,1,0,0
1605105570210607,02/20/2016 01:54:01 PM,MANHATTAN,557,5 AVE & 14 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,6,02/20/2016 01:54:07 PM,02/20/2016 01:54:35 PM,02/20/2016 01:58:32 PM,02/20/2016 02:00:01 PM,N,Y,271,265,1,0,0
1605103860110713,02/20/2016 03:12:41 PM,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,16,02/20/2016 03:12:57 PM,02/20/2016 03:13:16 PM,02/20/2016 03:17:59 PM,02/20/2016 03:25:00 PM,N,Y,318,302,0,1,0
1605104940410739,02/20/2016 03:35:31 PM,MANHATTAN,494,3 AVE & E 20 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,24,02/20/2016 03:35:55 PM,02/20/2016 03:36:08 PM,02/20/2016 03:39:18 PM,02/20/2016 04:12:52 PM,N,Y,227,203,2,1,2
1605103970110832,02/20/2016 04:46:23 PM,MANHATTAN,397,GREENE & 8 ST,MANHATTAN,10003,6,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,5,02/20/2016 04:46:28 PM,02/20/2016 04:46:46 PM,02/20/2016 04:49:20 PM,02/20/2016 04:51:33 PM,N,Y,177,172,1,0,0
1605104480111004,02/20/2016 07:42:14 PM,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,11,02/20/2016 07:42:25 PM,02/20/2016 07:42:44 PM,02/20/2016 08:01:50 PM,02/20/2016 08:08:19 PM,N,Y,1176,1165,0,1,0
1605103670111044,02/20/2016 08:26:52 PM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,60,02/20/2016 08:27:52 PM,02/20/2016 08:28:11 PM,02/20/2016 08:33:25 PM,02/20/2016 08:45:04 PM,N,Y,393,333,3,2,1
1605104630311060,02/20/2016 08:44:56 PM,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Undefined Emergency,NonMedical Emergencies,27,02/20/2016 08:45:23 PM,02/20/2016 08:45:39 PM,02/20/2016 08:49:50 PM,02/20/2016 09:00:36 PM,N,Y,294,267,1,1,0
1605103670211081,02/20/2016 09:05:20 PM,MANHATTAN,367,BOWERY & GREAT JONES ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,02/20/2016 09:05:25 PM,02/20/2016 09:05:53 PM,02/20/2016 09:10:17 PM,02/20/2016 10:00:39 PM,N,Y,297,292,1,0,0
1605103940111130,02/20/2016 10:15:08 PM,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,9,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,02/20/2016 10:15:13 PM,02/20/2016 10:15:34 PM,02/20/2016 10:19:53 PM,02/20/2016 10:29:03 PM,N,Y,285,280,1,0,0
1605204890110038,02/21/2016 12:53:50 AM,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,14,02/21/2016 12:54:04 AM,02/21/2016 12:54:23 AM,02/21/2016 12:58:38 AM,02/21/2016 01:09:01 AM,N,Y,288,274,2,2,1
1605204640110064,02/21/2016 01:36:28 AM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,70,02/21/2016 01:37:38 AM,02/21/2016 01:38:02 AM,02/21/2016 01:39:52 AM,02/21/2016 01:46:37 AM,N,Y,204,134,1,1,1
1605204630210078,02/21/2016 01:58:28 AM,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,407,02/21/2016 02:05:15 AM,02/21/2016 02:05:44 AM,02/21/2016 02:08:10 AM,02/21/2016 02:08:32 AM,N,N,582,175,1,0,0
1605204550110136,02/21/2016 03:28:41 AM,MANHATTAN,455,4 AVE & 11 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,02/21/2016 03:28:49 AM,02/21/2016 03:29:08 AM,02/21/2016 03:34:17 AM,02/21/2016 03:38:27 AM,N,Y,336,328,1,0,0
1605203950110372,02/21/2016 09:14:00 AM,MANHATTAN,395,4 AVE & 8 ST,MANHATTAN,10003,9,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,11,02/21/2016 09:14:11 AM,02/21/2016 09:14:22 AM,02/21/2016 09:23:30 AM,02/21/2016 09:28:53 AM,N,N,570,559,0,1,0
1605204640210386,02/21/2016 09:37:37 AM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Unnecessary,NonMedical Emergencies,46,02/21/2016 09:38:23 AM,02/21/2016 09:38:42 AM,02/21/2016 09:40:43 AM,02/21/2016 09:42:48 AM,N,Y,186,140,1,1,1
1605204640310502,02/21/2016 12:04:51 PM,MANHATTAN,464,4 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,66,02/21/2016 12:05:57 PM,02/21/2016 12:06:15 PM,02/21/2016 12:08:28 PM,02/21/2016 12:13:23 PM,N,Y,217,151,1,1,2
1605205880110546,02/21/2016 01:01:14 PM,MANHATTAN,588,5 AVE & 20 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,6,02/21/2016 01:01:20 PM,02/21/2016 01:01:29 PM,02/21/2016 01:04:48 PM,02/21/2016 01:34:03 PM,N,Y,214,208,3,2,1
1605204630410582,02/21/2016 01:53:36 PM,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,7,02/21/2016 01:53:43 PM,02/21/2016 01:53:59 PM,02/21/2016 01:57:39 PM,02/21/2016 02:07:43 PM,N,Y,243,236,2,2,1
1605204300110601,02/21/2016 02:33:46 PM,MANHATTAN,430,2 AVE & 5 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,15,02/21/2016 02:34:01 PM,02/21/2016 02:34:25 PM,02/21/2016 02:37:56 PM,02/21/2016 03:04:17 PM,N,Y,250,235,2,2,1
1605204450110658,02/21/2016 03:50:15 PM,MANHATTAN,445,1 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,15,02/21/2016 03:50:30 PM,02/21/2016 03:50:44 PM,02/21/2016 03:57:49 PM,02/21/2016 04:14:29 PM,N,Y,454,439,0,1,0
1605204650210676,02/21/2016 04:11:36 PM,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,23,02/21/2016 04:11:59 PM,02/21/2016 04:12:23 PM,02/21/2016 04:14:55 PM,02/21/2016 04:24:15 PM,N,Y,199,176,2,2,1
1605203860110878,02/21/2016 10:41:50 PM,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,13,02/21/2016 10:42:03 PM,02/21/2016 10:42:28 PM,02/21/2016 10:45:22 PM,02/21/2016 11:19:16 PM,N,Y,212,199,2,2,1
1605204360110889,02/21/2016 10:51:45 PM,MANHATTAN,436,1 AVE & 6 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,24,02/21/2016 10:52:09 PM,02/21/2016 10:52:30 PM,02/21/2016 10:56:48 PM,02/21/2016 11:08:50 PM,N,Y,303,279,2,1,1
1605203850110914,02/21/2016 11:34:36 PM,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Electric,NonMedical Emergencies,26,02/21/2016 11:35:02 PM,02/21/2016 11:35:29 PM,02/21/2016 11:37:34 PM,02/21/2016 11:56:34 PM,N,Y,178,152,3,2,1
1605304870110181,02/22/2016 07:18:14 AM,MANHATTAN,487,PARK AVE S & E 18 ST,MANHATTAN,10003,13,2,105,2,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,9,02/22/2016 07:18:23 AM,02/22/2016 07:18:52 AM,02/22/2016 07:22:43 AM,02/22/2016 07:54:14 AM,N,Y,269,260,2,2,1
1605304480110247,02/22/2016 08:33:32 AM,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,02/22/2016 08:33:40 AM,02/22/2016 08:34:03 AM,02/22/2016 08:40:00 AM,02/22/2016 09:34:33 AM,N,Y,388,380,1,0,0
1605304950110249,02/22/2016 08:36:37 AM,MANHATTAN,495,PARK AVE S & E 20 ST,MANHATTAN,10003,13,2,105,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,02/22/2016 08:36:43 AM,02/22/2016 08:37:01 AM,02/22/2016 08:43:40 AM,02/22/2016 08:55:36 AM,N,Y,423,417,1,0,0
1605305040310687,02/22/2016 03:47:30 PM,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,02/22/2016 03:47:35 PM,02/22/2016 03:48:05 PM,02/22/2016 03:51:39 PM,02/22/2016 04:03:02 PM,N,Y,249,244,1,0,0
1605303870110715,02/22/2016 04:14:44 PM,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,02/22/2016 04:14:48 PM,02/22/2016 04:15:16 PM,02/22/2016 04:19:09 PM,02/22/2016 04:26:03 PM,N,Y,265,261,1,0,0
1605304300110754,02/22/2016 05:14:00 PM,MANHATTAN,430,2 AVE & 5 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,9,02/22/2016 05:14:09 PM,02/22/2016 05:14:21 PM,02/22/2016 05:18:24 PM,02/22/2016 05:31:21 PM,N,Y,264,255,2,2,1
1605303860110786,02/22/2016 05:41:31 PM,MANHATTAN,386,COOPER SQ W OPP 6 ST,MANHATTAN,10003,9,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,9,02/22/2016 05:41:40 PM,02/22/2016 05:41:56 PM,02/22/2016 05:45:58 PM,02/22/2016 06:05:08 PM,N,Y,267,258,2,2,1
