,STARFIRE_INCIDENT_ID,INCIDENT_DATETIME,ALARM_BOX_BOROUGH,ALARM_BOX_NUMBER,ALARM_BOX_LOCATION,INCIDENT_BOROUGH,ZIPCODE,POLICEPRECINCT,CITYCOUNCILDISTRICT,COMMUNITYDISTRICT,COMMUNITYSCHOOLDISTRICT,CONGRESSIONALDISTRICT,ALARM_SOURCE_DESCRIPTION_TX,ALARM_LEVEL_INDEX_DESCRIPTION,HIGHEST_ALARM_LEVEL,INCIDENT_CLASSIFICATION,INCIDENT_CLASSIFICATION_GROUP,DISPATCH_RESPONSE_SECONDS_QY,FIRST_ASSIGNMENT_DATETIME,FIRST_ACTIVATION_DATETIME,FIRST_ON_SCENE_DATETIME,INCIDENT_CLOSE_DATETIME,VALID_DISPATCH_RSPNS_TIME_INDC,VALID_INCIDENT_RSPNS_TIME_INDC,INCIDENT_RESPONSE_SECONDS_QY,INCIDENT_TRAVEL_TM_SECONDS_QY,ENGINES_ASSIGNED_QUANTITY,LADDERS_ASSIGNED_QUANTITY,OTHER_UNITS_ASSIGNED_QUANTITY,LATITUDE,LONGITUDE
340,1.6056E+15,2/25/16 9:25,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Defective Oil Burner,NonMedical Emergencies,46,2/25/16 9:26,2/25/16 9:26,2/25/16 9:29,2/25/16 9:42,N,Y,221,175,1,1,1,40.7278625,-73.9931345
341,1.6056E+15,2/25/16 10:20,MANHATTAN,385,LAFAYETTE ST & 4 ST,MANHATTAN,10003,9,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Carbon Monoxide - Code 2 - Incident (1-9 ppm),NonMedical Emergencies,61,2/25/16 10:21,2/25/16 10:21,2/25/16 10:24,2/25/16 10:55,N,Y,205,144,1,1,1,40.7278625,-73.9931345
342,1.6056E+15,2/25/16 13:50,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,17,2/25/16 13:51,2/25/16 13:51,2/25/16 13:54,2/25/16 14:16,N,Y,204,187,3,2,1,40.7332802,-73.9871961
343,1.6056E+15,2/25/16 15:15,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Testing,NonMedical Emergencies,140,2/25/16 15:17,2/25/16 15:18,2/25/16 15:22,2/25/16 15:28,N,Y,424,284,0,1,1,40.7290028,-73.9937742
344,1.6056E+15,2/25/16 22:59,MANHATTAN,480,IRVING PL & E 17 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,7-5 (All Hands Alarm),All Hands Working,School Fire,Structural Fires,13,2/25/16 22:59,2/25/16 22:59,2/25/16 23:01,2/26/16 1:20,N,Y,125,112,6,3,6,40.7358757,-73.9874033
345,1.6056E+15,2/25/16 23:41,MANHATTAN,480,IRVING PL & E 17 ST,MANHATTAN,10003,13,2,106,2,12,Verbal,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,62,2/25/16 23:42,2/25/16 23:42,2/25/16 23:47,2/26/16 0:11,N,Y,342,280,1,1,0,40.7358757,-73.9874033
346,1.6057E+15,2/26/16 13:53,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,15,2/26/16 13:53,2/26/16 13:53,2/26/16 13:58,2/26/16 14:19,N,Y,328,313,4,2,1,40.7319753,-73.9881577
347,1.6057E+15,2/26/16 15:54,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Manhole Fire - Seeping Smoke,NonStructural Fires,5,2/26/16 15:54,2/26/16 15:54,2/26/16 15:57,2/26/16 16:09,N,Y,210,205,3,2,1,40.7346182,-73.986211
348,1.60571E+15,2/26/16 18:18,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,9,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,6,2/26/16 18:18,2/26/16 18:19,2/26/16 18:23,2/26/16 18:29,N,Y,321,315,1,0,0,40.7358984,-73.9912281
349,1.6057E+15,2/26/16 18:21,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Water,NonMedical Emergencies,10,2/26/16 18:22,2/26/16 18:22,2/26/16 18:30,2/26/16 18:47,N,Y,527,517,0,1,0,40.7316589,-73.9854323
350,1.6058E+15,2/27/16 0:02,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,2/27/16 0:02,2/27/16 0:03,2/27/16 0:07,2/27/16 0:19,N,Y,282,274,1,0,0,40.7346509,-73.9882781
351,1.6058E+15,2/27/16 1:57,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,5,2/27/16 1:57,2/27/16 1:57,2/27/16 2:02,2/27/16 2:09,N,Y,338,333,1,0,0,40.7307173,-73.989061
352,1.6058E+15,2/27/16 13:44,MANHATTAN,478,3 AVE & E 16 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,6,2/27/16 13:44,2/27/16 13:44,2/27/16 13:51,2/27/16 14:17,N,Y,433,427,0,1,0,40.7346182,-73.986211
353,1.60581E+15,2/27/16 14:18,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,50,2/27/16 14:19,2/27/16 14:20,2/27/16 14:23,2/27/16 14:37,N,Y,251,201,1,1,0,40.7345463,-73.9922668
354,1.6058E+15,2/27/16 15:08,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,15,2/27/16 15:08,2/27/16 15:08,2/27/16 15:12,2/27/16 15:25,N,Y,259,244,2,2,1,40.7295535,-73.9899172
355,1.6058E+15,2/27/16 17:30,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,35,2/27/16 17:30,2/27/16 17:30,2/27/16 17:36,2/27/16 18:06,N,Y,356,321,2,2,1,40.730379,-73.9863665
356,1.60581E+15,2/27/16 22:18,MANHATTAN,566,UNION SQ WEST & E 15 ST,MANHATTAN,10003,13,2,105,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,57,2/27/16 22:19,2/27/16 22:20,2/27/16 22:23,2/27/16 22:28,N,Y,272,215,1,0,0,40.7358984,-73.9912281
357,1.60581E+15,2/27/16 22:30,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,18,2/27/16 22:31,2/27/16 22:31,2/27/16 22:36,2/27/16 22:46,N,Y,342,324,0,1,0,40.7345463,-73.9922668
358,1.60587E+15,2/27/16 22:44,MANHATTAN,7407,IRT 6 ? ASTOR PL & LAFAYETTE ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,9,2/27/16 22:44,2/27/16 22:45,2/27/16 22:48,2/27/16 23:02,N,Y,209,200,1,0,0,40.7300946,-73.9908418
359,1.6058E+15,2/27/16 23:14,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,8,2/27/16 23:14,2/27/16 23:14,2/27/16 23:26,2/27/16 23:28,N,N,712,704,1,0,0,40.7307173,-73.989061
360,1.6059E+15,2/28/16 1:29,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,2/28/16 1:29,2/28/16 1:30,2/28/16 1:34,2/28/16 1:43,N,N,307,297,1,0,0,40.7295535,-73.9899172
361,1.6059E+15,2/28/16 8:47,MANHATTAN,397,GREENE & 8 ST,MANHATTAN,10003,6,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Defective Oil Burner,NonMedical Emergencies,21,2/28/16 8:48,2/28/16 8:48,2/28/16 8:51,2/28/16 8:57,N,Y,221,200,3,2,1,40.731264,-73.9940545
362,1.60591E+15,2/28/16 17:43,MANHATTAN,504,UNIVERSITY PL & 9 ST,MANHATTAN,10003,6,2,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,7,2/28/16 17:43,2/28/16 17:43,2/28/16 17:47,2/28/16 17:47,N,Y,230,223,1,0,0,40.7321706,-73.9943213
363,1.606E+15,2/29/16 13:45,MANHATTAN,473,2 AVE & E 15 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,2/29/16 13:45,2/29/16 13:45,2/29/16 13:50,2/29/16 13:56,N,Y,330,325,1,0,0,40.7330369,-73.9844118
364,1.606E+15,2/29/16 16:57,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,51,2/29/16 16:58,2/29/16 16:58,2/29/16 17:01,2/29/16 17:15,N,Y,255,204,3,3,1,40.7291746,-73.9872494
365,1.606E+15,2/29/16 18:05,MANHATTAN,488,IRVING PL & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,6,2/29/16 18:05,2/29/16 18:05,2/29/16 18:10,2/29/16 18:24,N,Y,283,277,2,2,1,40.7370595,-73.9865336
366,1.606E+15,2/29/16 20:25,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,6,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,13,2/29/16 20:25,2/29/16 20:25,2/29/16 20:29,2/29/16 20:43,N,Y,230,217,2,2,1,40.7305773,-73.9924238
367,1.60611E+15,3/1/16 6:56,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Multiple Dwelling 'A' - Food on the stove fire,Structural Fires,74,3/1/16 6:57,3/1/16 6:57,3/1/16 7:00,3/1/16 7:09,N,Y,257,183,1,1,1,40.733201,-73.9911174
368,1.6061E+15,3/1/16 11:40,MANHATTAN,396,BROADWAY & 8 ST,MANHATTAN,10003,9,2,102,2,12,Phone,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,40,3/1/16 11:40,3/1/16 11:41,3/1/16 11:43,3/1/16 11:53,N,Y,214,174,1,1,1,40.7305773,-73.9924238
369,1.6061E+15,3/1/16 14:49,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,5,3/1/16 14:49,3/1/16 14:50,3/1/16 14:55,3/1/16 15:10,N,Y,380,375,1,0,0,40.7354347,-73.9826915
370,1.6061E+15,3/1/16 14:57,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,Private Fire Alarm,Initial Alarm,First Alarm,Sprinkler System - Working on System,NonMedical Emergencies,63,3/1/16 14:58,3/1/16 14:58,3/1/16 15:00,3/1/16 15:31,N,Y,167,104,1,1,1,40.7291746,-73.9872494
371,1.6061E+15,3/1/16 20:33,MANHATTAN,393,UNIVERSITY PL & WASHINGTON SQ NORTH,MANHATTAN,10003,6,1,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,6,3/1/16 20:33,3/1/16 20:33,3/1/16 20:37,3/1/16 20:42,N,Y,288,282,1,0,0,40.7307203,-73.9955793
372,1.6062E+15,3/2/16 5:28,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,51,3/2/16 5:28,3/2/16 5:29,3/2/16 5:33,3/2/16 5:45,N,Y,301,250,3,2,1,40.7297863,-73.9953192
373,1.6062E+15,3/2/16 10:54,MANHATTAN,397,GREENE & 8 ST,MANHATTAN,10003,6,1,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,13,3/2/16 10:54,3/2/16 10:54,3/2/16 10:58,3/2/16 11:02,N,Y,239,226,2,1,1,40.731264,-73.9940545
374,1.60621E+15,3/2/16 12:29,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Sprinkler System - Working on System,NonMedical Emergencies,56,3/2/16 12:30,3/2/16 12:31,3/2/16 12:37,3/2/16 12:41,N,Y,427,371,2,1,1,40.733201,-73.9911174
375,1.6062E+15,3/2/16 14:59,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,9,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Defective Oil Burner,NonMedical Emergencies,7,3/2/16 14:59,3/2/16 14:59,3/2/16 15:02,3/2/16 15:27,N,Y,177,170,3,3,1,40.7299926,-73.99408
376,1.6062E+15,3/2/16 20:45,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,69,3/2/16 20:46,3/2/16 20:47,3/2/16 20:50,3/2/16 21:33,N,Y,298,229,2,1,1,40.7295535,-73.9899172
377,1.60631E+15,3/3/16 8:40,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,68,3/3/16 8:42,3/3/16 8:42,3/3/16 8:45,3/3/16 9:00,N,Y,276,208,1,1,1,40.7345463,-73.9922668
378,1.6063E+15,3/3/16 8:48,MANHATTAN,472,IRVING PL & E 15 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,26,3/3/16 8:48,3/3/16 8:48,3/3/16 8:52,3/3/16 9:02,N,Y,296,270,2,1,1,40.7346509,-73.9882781
379,1.6063E+15,3/3/16 9:44,MANHATTAN,463,3 AVE & 12 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Carbon Monoxide - Code 1 - Investigation,NonMedical Emergencies,7,3/3/16 9:44,3/3/16 9:45,3/3/16 9:50,3/3/16 9:54,N,Y,330,323,1,2,0,40.7319753,-73.9881577
380,1.6063E+15,3/3/16 18:33,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,3/3/16 18:33,3/3/16 18:34,3/3/16 18:36,3/3/16 18:42,N,Y,150,140,1,0,0,40.7295535,-73.9899172
381,1.6063E+15,3/3/16 22:04,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,6,3/3/16 22:05,3/3/16 22:05,3/3/16 22:09,3/3/16 22:17,N,Y,298,292,0,1,0,40.7354347,-73.9826915
382,1.6064E+15,3/4/16 2:46,MANHATTAN,454,3 AVE & E 10 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,69,3/4/16 2:47,3/4/16 2:47,3/4/16 2:51,3/4/16 2:55,N,N,285,216,1,0,0,40.7307173,-73.989061
383,1.6064E+15,3/4/16 4:49,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Other Commercial Building Fire,Structural Fires,11,3/4/16 4:49,3/4/16 4:50,3/4/16 4:52,3/4/16 5:13,N,Y,172,161,3,2,1,40.7332802,-73.9871961
384,1.6064E+15,3/4/16 5:24,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,Phone,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,29,3/4/16 5:25,3/4/16 5:25,3/4/16 5:30,3/4/16 5:32,N,Y,343,314,0,1,0,40.7332802,-73.9871961
385,1.60647E+15,3/4/16 8:24,MANHATTAN,7407,IRT 6 ? ASTOR PL & LAFAYETTE ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,14,3/4/16 8:24,3/4/16 8:25,3/4/16 8:29,3/4/16 8:36,N,Y,296,282,1,0,0,40.7300946,-73.9908418
386,1.6064E+15,3/4/16 8:39,MANHATTAN,465,2 AVE & 13 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,3/4/16 8:39,3/4/16 8:39,3/4/16 8:44,3/4/16 9:11,N,Y,317,309,1,0,0,40.7316589,-73.9854323
387,1.60641E+15,3/4/16 13:30,MANHATTAN,524,UNIVERSITY PLACE & 11 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,15,3/4/16 13:30,3/4/16 13:30,3/4/16 13:34,3/4/16 13:48,N,Y,275,260,0,1,0,40.7332923,-73.9933363
388,1.6064E+15,3/4/16 14:56,MANHATTAN,473,2 AVE & E 15 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,3/4/16 14:56,3/4/16 14:56,3/4/16 15:03,3/4/16 15:14,N,Y,434,426,1,0,0,40.7330369,-73.9844118
389,1.60641E+15,3/4/16 18:18,MANHATTAN,525,BROADWAY & 12 ST,MANHATTAN,10003,9,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,43,3/4/16 18:18,3/4/16 18:19,3/4/16 18:22,3/4/16 18:25,N,Y,261,218,1,1,1,40.733201,-73.9911174
390,1.6064E+15,3/4/16 18:40,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,10,3/4/16 18:40,3/4/16 18:40,3/4/16 18:44,3/4/16 18:55,N,Y,248,238,1,0,0,40.7295535,-73.9899172
391,1.6064E+15,3/4/16 23:47,MANHATTAN,489,2 AVE & E 19 ST,MANHATTAN,10003,13,2,106,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,8,3/4/16 23:47,3/4/16 23:47,3/4/16 23:52,3/4/16 23:55,N,Y,328,320,1,0,0,40.7354347,-73.9826915
392,1.60651E+15,3/5/16 0:28,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,23,3/5/16 0:29,3/5/16 0:29,3/5/16 0:34,3/5/16 0:35,N,Y,361,338,1,0,0,40.7345463,-73.9922668
393,1.6065E+15,3/5/16 8:14,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Smoke,NonMedical Emergencies,7,3/5/16 8:14,3/5/16 8:15,3/5/16 8:17,3/5/16 8:30,N,Y,191,184,3,2,1,40.7279634,-73.9881305
394,1.60651E+15,3/5/16 15:14,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,65,3/5/16 15:15,3/5/16 15:15,3/5/16 15:18,3/5/16 15:34,N,Y,263,198,1,1,1,40.7345463,-73.9922668
395,1.6066E+15,3/6/16 11:06,MANHATTAN,494,3 AVE & E 20 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,10,3/6/16 11:07,3/6/16 11:07,3/6/16 11:08,3/6/16 11:17,N,Y,95,85,2,2,1,40.736971,-73.9845136
396,1.6066E+15,3/6/16 14:13,MANHATTAN,494,3 AVE & E 20 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,6,3/6/16 14:13,3/6/16 14:13,3/6/16 14:17,3/6/16 14:27,N,Y,223,217,2,2,1,40.736971,-73.9845136
397,1.6066E+15,3/6/16 16:50,MANHATTAN,393,UNIVERSITY PL & WASHINGTON SQ NORTH,MANHATTAN,10003,6,1,102,2,10,Phone,Initial Alarm,First Alarm,Demolition Debris or Rubbish Fire,NonStructural Fires,48,3/6/16 16:51,3/6/16 16:51,3/6/16 16:56,3/6/16 17:02,N,N,347,299,1,0,0,40.7307203,-73.9955793
398,1.6066E+15,3/6/16 19:03,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,10,Private Fire Alarm,Initial Alarm,First Alarm,Sprinkler System - Malfunction,NonMedical Emergencies,42,3/6/16 19:04,3/6/16 19:04,3/6/16 19:09,3/6/16 19:27,N,Y,342,300,1,1,0,40.7297863,-73.9953192
399,1.6066E+15,3/6/16 21:34,MANHATTAN,437,2 AVE & E 7 ST,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,3/6/16 21:35,3/6/16 21:35,3/6/16 21:39,3/6/16 21:43,N,Y,271,267,1,0,0,40.7279634,-73.9881305
400,1.6067E+15,3/7/16 18:27,MANHATTAN,448,2 AVE & 9 ST,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,16,3/7/16 18:27,3/7/16 18:27,3/7/16 18:31,3/7/16 18:44,N,Y,276,260,2,1,1,40.7291746,-73.9872494
401,1.6067E+15,3/7/16 20:41,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,8,3/7/16 20:41,3/7/16 20:41,3/7/16 20:44,3/7/16 20:52,N,Y,224,216,1,0,0,40.7295535,-73.9899172
402,1.6067E+15,3/7/16 22:20,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,UCT/911,Initial Alarm,First Alarm,Utility Emergency - Gas,NonMedical Emergencies,7,3/7/16 22:20,3/7/16 22:20,3/7/16 22:22,3/7/16 22:32,N,Y,165,158,2,2,1,40.7295535,-73.9899172
403,1.6068E+15,3/8/16 1:39,MANHATTAN,446,3 AVE & ST. MARKS PL,MANHATTAN,10003,9,2,103,1,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,5,3/8/16 1:39,3/8/16 1:39,3/8/16 1:44,3/8/16 1:46,N,Y,271,266,1,0,0,40.7295535,-73.9899172
404,1.60681E+15,3/8/16 2:17,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,8,3/8/16 2:18,3/8/16 2:18,3/8/16 2:21,3/8/16 2:27,N,Y,210,202,2,2,1,40.7345463,-73.9922668
405,1.6068E+15,3/8/16 2:59,MANHATTAN,387,BROADWAY & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,68,3/8/16 3:00,3/8/16 3:01,3/8/16 3:05,3/8/16 3:23,N,Y,328,260,3,2,1,40.7290028,-73.9937742
406,1.60681E+15,3/8/16 2:59,MANHATTAN,554,UNIVERSITY PL & 13 ST,MANHATTAN,10003,6,2,102,2,12,Private Fire Alarm,Initial Alarm,First Alarm,Alarm System - Defective,NonMedical Emergencies,59,3/8/16 3:00,3/8/16 3:01,3/8/16 3:03,3/8/16 3:16,N,Y,243,184,1,1,1,40.7345463,-73.9922668
407,1.6068E+15,3/8/16 8:39,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,10,PD Link/Medical,Initial Alarm,First Alarm,Medical - PD Link 10-91,Medical Emergencies,6,3/8/16 8:39,3/8/16 8:39,3/8/16 8:43,3/8/16 8:48,N,Y,232,226,1,0,0,40.7297863,-73.9953192
408,1.6068E+15,3/8/16 9:29,MANHATTAN,456,2 AVE & E 11 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Assist Civilian - Non-Medical,NonMedical Emergencies,1246,3/8/16 9:50,3/8/16 9:50,3/8/16 9:57,3/8/16 10:08,N,N,1685,439,1,0,0,40.730379,-73.9863665
409,1.6068E+15,3/8/16 12:16,MANHATTAN,481,2 AVE & E 17 ST,MANHATTAN,10003,13,2,106,2,12,UCT/911,Initial Alarm,First Alarm,Odor - Other Than Smoke,NonMedical Emergencies,20,3/8/16 12:16,3/8/16 12:17,3/8/16 12:21,3/8/16 12:28,N,Y,313,293,2,2,2,40.734242,-73.9835512
410,1.6068E+15,3/8/16 15:44,MANHATTAN,388,GREENE ST & WASHINGTON PL,MANHATTAN,10003,6,1,102,2,10,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,7,3/8/16 15:44,3/8/16 15:44,3/8/16 15:47,3/8/16 15:59,N,Y,185,178,1,0,0,40.7297863,-73.9953192
411,1.6068E+15,3/8/16 18:10,MANHATTAN,394,MERCER ST & WAVERLY PL,MANHATTAN,10003,6,1,102,2,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,4,3/8/16 18:10,3/8/16 18:10,3/8/16 18:14,3/8/16 18:26,N,Y,283,279,1,0,0,40.7299926,-73.99408
412,1.6068E+15,3/8/16 21:06,MANHATTAN,471,3 AVE & E 14 ST,MANHATTAN,10003,9,2,103,1,12,EMS Link/Medical,Initial Alarm,First Alarm,Medical - EMS Link 10-91,Medical Emergencies,7,3/8/16 21:06,3/8/16 21:06,3/8/16 21:11,3/8/16 21:18,N,Y,338,331,1,0,0,40.7332802,-73.9871961
413,1.6068E+15,3/8/16 23:48,MANHATTAN,397,GREENE & 8 ST,MANHATTAN,10003,6,1,102,2,12,PD Link/Medical,Initial Alarm,First Alarm,Medical - Assist Civilian,Medical Emergencies,16,3/8/16 23:48,3/8/16 23:49,3/8/16 23:52,3/9/16 0:04,N,Y,257,241,1,0,0,40.731264,-73.9940545
